"table","col_id","row_id","entity"
"24142265_0_4577466141408796359","5","46","http://dbpedia.org/resource/Battlefield_3"
"24417511_0_3058323105166963431","1","282","http://dbpedia.org/resource/Henry_Chadwick_(writer)"
"24417511_0_3058323105166963431","1","42","http://dbpedia.org/resource/Ozzie_Smith"
"24417511_0_3058323105166963431","1","285","http://dbpedia.org/resource/Nap_Lajoie"
"24417511_0_3058323105166963431","1","205","http://dbpedia.org/resource/Eppa_Rixey"
"24417511_0_3058323105166963431","1","107","http://dbpedia.org/resource/Luis_Aparicio"
"24417511_0_3058323105166963431","1","271","http://dbpedia.org/resource/Eddie_Collins"
"24417511_0_3058323105166963431","1","253","http://dbpedia.org/resource/Joe_McGinnity"
"24417511_0_3058323105166963431","1","55","http://dbpedia.org/resource/Nolan_Ryan"
"24417511_0_3058323105166963431","1","91","http://dbpedia.org/resource/Jim_Palmer"
"24417511_0_3058323105166963431","1","235","http://dbpedia.org/resource/Paul_Waner"
"24417511_0_3058323105166963431","1","124","http://dbpedia.org/resource/Chuck_Klein"
"24417511_0_3058323105166963431","1","252","http://dbpedia.org/resource/Tommy_McCarthy"
"24417511_0_3058323105166963431","1","41","http://dbpedia.org/resource/Eddie_Murray"
"24417511_0_3058323105166963431","1","165","http://dbpedia.org/resource/Will_Harridge"
"24417511_0_3058323105166963431","1","64","http://dbpedia.org/resource/Nellie_Fox"
"24417511_0_3058323105166963431","1","152","http://dbpedia.org/resource/Jocko_Conlan"
"24417511_0_3058323105166963431","1","187","http://dbpedia.org/resource/Goose_Goslin"
"24417511_0_3058323105166963431","1","194","http://dbpedia.org/resource/Pud_Galvin"
"24417511_0_3058323105166963431","1","20","http://dbpedia.org/resource/Andy_Cooper"
"24417511_0_3058323105166963431","1","286","http://dbpedia.org/resource/Connie_Mack"
"24417511_0_3058323105166963431","1","257","http://dbpedia.org/resource/Ed_Walsh"
"24417511_0_3058323105166963431","1","255","http://dbpedia.org/resource/Joe_Tinker"
"24417511_0_3058323105166963431","1","130","http://dbpedia.org/resource/Addie_Joss"
"24417511_0_3058323105166963431","1","57","http://dbpedia.org/resource/Cyclone_Joe_Williams"
"24417511_0_3058323105166963431","1","81","http://dbpedia.org/resource/Rollie_Fingers"
"24417511_0_3058323105166963431","1","10","http://dbpedia.org/resource/Barney_Dreyfuss"
"24417511_0_3058323105166963431","1","207","http://dbpedia.org/resource/Bill_McKechnie"
"24417511_0_3058323105166963431","1","259","http://dbpedia.org/resource/Dan_Brouthers"
"24417511_0_3058323105166963431","1","106","http://dbpedia.org/resource/Hoyt_Wilhelm"
"24417511_0_3058323105166963431","1","212","http://dbpedia.org/resource/Zack_Wheat"
"24417511_0_3058323105166963431","1","117","http://dbpedia.org/resource/Happy_Chandler"
"24417511_0_3058323105166963431","1","35","http://dbpedia.org/resource/Jud_Wilson"
"24417511_0_3058323105166963431","1","100","http://dbpedia.org/resource/Bobby_Doerr"
"24417511_0_3058323105166963431","1","99","http://dbpedia.org/resource/Billy_Williams_(left_fielder)"
"24417511_0_3058323105166963431","1","144","http://dbpedia.org/resource/Robin_Roberts_(baseball)"
"24417511_0_3058323105166963431","1","173","http://dbpedia.org/resource/Harry_Hooper"
"24417511_0_3058323105166963431","1","264","http://dbpedia.org/resource/Hughie_Jennings"
"24417511_0_3058323105166963431","1","56","http://dbpedia.org/resource/Frank_Selee"
"24417511_0_3058323105166963431","1","12","http://dbpedia.org/resource/Bowie_Kuhn"
"24417511_0_3058323105166963431","1","196","http://dbpedia.org/resource/Red_Faber"
"24417511_0_3058323105166963431","1","93","http://dbpedia.org/resource/Johnny_Bench"
"24417511_0_3058323105166963431","1","142","http://dbpedia.org/resource/Bob_Lemon"
"24417511_0_3058323105166963431","1","31","http://dbpedia.org/resource/Ben_Taylor_(Negro_Leagues)"
"24417511_0_3058323105166963431","1","202","http://dbpedia.org/resource/John_Clarkson"
"24417511_0_3058323105166963431","1","278","http://dbpedia.org/resource/George_Sisler"
"24417511_0_3058323105166963431","1","75","http://dbpedia.org/resource/Mike_Schmidt"
"24417511_0_3058323105166963431","1","11","http://dbpedia.org/resource/Goose_Gossage"
"24417511_0_3058323105166963431","1","275","http://dbpedia.org/resource/Lou_Gehrig"
"24417511_0_3058323105166963431","1","256","http://dbpedia.org/resource/Rube_Waddell"
"24417511_0_3058323105166963431","1","162","http://dbpedia.org/resource/Yogi_Berra"
"24417511_0_3058323105166963431","1","97","http://dbpedia.org/resource/Ray_Dandridge"
"24417511_0_3058323105166963431","1","180","http://dbpedia.org/resource/Ford_Frick"
"24417511_0_3058323105166963431","1","198","http://dbpedia.org/resource/Miller_Huggins"
"24417511_0_3058323105166963431","1","98","http://dbpedia.org/resource/Catfish_Hunter"
"24417511_0_3058323105166963431","1","174","http://dbpedia.org/resource/Joe_Kelley"
"24417511_0_3058323105166963431","1","172","http://dbpedia.org/resource/Chick_Hafey"
"24417511_0_3058323105166963431","1","16","http://dbpedia.org/resource/Tony_Gwynn"
"24417511_0_3058323105166963431","1","33","http://dbpedia.org/resource/Sol_White"
"24417511_0_3058323105166963431","1","28","http://dbpedia.org/resource/Louis_Santop"
"24417511_0_3058323105166963431","1","68","http://dbpedia.org/resource/Jim_Bunning"
"24417511_0_3058323105166963431","1","145","http://dbpedia.org/resource/Earl_Averill"
"24417511_0_3058323105166963431","1","169","http://dbpedia.org/resource/Ross_Youngs"
"24417511_0_3058323105166963431","1","238","http://dbpedia.org/resource/Mordecai_Brown"
"24417511_0_3058323105166963431","1","14","http://dbpedia.org/resource/Billy_Southworth"
"24417511_0_3058323105166963431","1","83","http://dbpedia.org/resource/Hal_Newhouser"
"24417511_0_3058323105166963431","1","277","http://dbpedia.org/resource/Charles_Radbourn"
"24417511_0_3058323105166963431","1","188","http://dbpedia.org/resource/Joe_Medwick"
"24417511_0_3058323105166963431","1","231","http://dbpedia.org/resource/Al_Simmons"
"24417511_0_3058323105166963431","1","88","http://dbpedia.org/resource/Gaylord_Perry"
"24417511_0_3058323105166963431","1","45","http://dbpedia.org/resource/Hilton_Smith"
"24417511_0_3058323105166963431","1","291","http://dbpedia.org/resource/Ty_Cobb"
"24417511_0_3058323105166963431","1","239","http://dbpedia.org/resource/Charlie_Gehringer"
"24417511_0_3058323105166963431","1","287","http://dbpedia.org/resource/John_McGraw"
"24417511_0_3058323105166963431","1","208","http://dbpedia.org/resource/Jackie_Robinson"
"24417511_0_3058323105166963431","1","94","http://dbpedia.org/resource/Red_Schoendienst"
"24417511_0_3058323105166963431","1","263","http://dbpedia.org/resource/Hugh_Duffy"
"24417511_0_3058323105166963431","1","38","http://dbpedia.org/resource/Dennis_Eckersley"
"24417511_0_3058323105166963431","1","24","http://dbpedia.org/resource/Effa_Manley"
"24417511_0_3058323105166963431","1","156","http://dbpedia.org/resource/Roberto_Clemente"
"24417511_0_3058323105166963431","1","136","http://dbpedia.org/resource/Al_Lopez"
"24417511_0_3058323105166963431","1","15","http://dbpedia.org/resource/Dick_Williams"
"24417511_0_3058323105166963431","1","248","http://dbpedia.org/resource/Frank_Chance"
"24417511_0_3058323105166963431","1","262","http://dbpedia.org/resource/Ed_Delahanty"
"24417511_0_3058323105166963431","1","60","http://dbpedia.org/resource/Larry_Doby"
"24417511_0_3058323105166963431","1","176","http://dbpedia.org/resource/Satchel_Paige"
"24417511_0_3058323105166963431","1","217","http://dbpedia.org/resource/Home_Run_Baker"
"24417511_0_3058323105166963431","1","61","http://dbpedia.org/resource/Lee_MacPhail"
"24417511_0_3058323105166963431","1","261","http://dbpedia.org/resource/Jimmy_Collins"
"24417511_0_3058323105166963431","1","121","http://dbpedia.org/resource/Bob_Gibson"
"24417511_0_3058323105166963431","1","116","http://dbpedia.org/resource/Hank_Aaron"
"24417511_0_3058323105166963431","1","183","http://dbpedia.org/resource/Stan_Coveleski"
"24417511_0_3058323105166963431","1","220","http://dbpedia.org/resource/Ted_Lyons"
"24417511_0_3058323105166963431","1","166","http://dbpedia.org/resource/Sandy_Koufax"
"24417511_0_3058323105166963431","1","104","http://dbpedia.org/resource/Enos_Slaughter"
"24417511_0_3058323105166963431","1","273","http://dbpedia.org/resource/Candy_Cummings"
"24417511_0_3058323105166963431","1","84","http://dbpedia.org/resource/Tom_Seaver"
"24417511_0_3058323105166963431","1","241","http://dbpedia.org/resource/Herb_Pennock"
"24417511_0_3058323105166963431","1","7","http://dbpedia.org/resource/Joe_Gordon"
"24417511_0_3058323105166963431","1","149","http://dbpedia.org/resource/Ralph_Kiner"
"24417511_0_3058323105166963431","1","133","http://dbpedia.org/resource/Ernie_Banks"
"24417511_0_3058323105166963431","1","70","http://dbpedia.org/resource/Ned_Hanlon_(baseball)"
"24417511_0_3058323105166963431","1","270","http://dbpedia.org/resource/Cap_Anson"
"24417511_0_3058323105166963431","1","69","http://dbpedia.org/resource/Bill_Foster_(baseball)"
"24417511_0_3058323105166963431","1","150","http://dbpedia.org/resource/Cool_Papa_Bell"
"24417511_0_3058323105166963431","1","213","http://dbpedia.org/resource/Sam_Crawford"
"24417511_0_3058323105166963431","1","155","http://dbpedia.org/resource/Sam_Thompson"
"24417511_0_3058323105166963431","1","246","http://dbpedia.org/resource/Carl_Hubbell"
"24417511_0_3058323105166963431","1","43","http://dbpedia.org/resource/Bill_Mazeroski"
"24417511_0_3058323105166963431","1","295","http://dbpedia.org/resource/Honus_Wagner"
"24417511_0_3058323105166963431","1","280","http://dbpedia.org/resource/Grover_Cleveland_Alexander"
"24417511_0_3058323105166963431","1","243","http://dbpedia.org/resource/Mickey_Cochrane"
"24417511_0_3058323105166963431","1","249","http://dbpedia.org/resource/Jack_Chesbro"
"24417511_0_3058323105166963431","1","127","http://dbpedia.org/resource/Warren_Giles"
"24417511_0_3058323105166963431","1","58","http://dbpedia.org/resource/Robin_Yount"
"24417511_0_3058323105166963431","1","27","http://dbpedia.org/resource/Cumberland_Posey"
"24417511_0_3058323105166963431","1","26","http://dbpedia.org/resource/Alex_Pompez"
"24417511_0_3058323105166963431","1","123","http://dbpedia.org/resource/Al_Kaline"
"24417511_0_3058323105166963431","1","82","http://dbpedia.org/resource/Bill_McGowan"
"24417511_0_3058323105166963431","1","122","http://dbpedia.org/resource/Johnny_Mize"
"24417511_0_3058323105166963431","1","216","http://dbpedia.org/resource/Hank_Greenberg"
"24417511_0_3058323105166963431","1","53","http://dbpedia.org/resource/Orlando_Cepeda"
"24417511_0_3058323105166963431","1","185","http://dbpedia.org/resource/Stan_Musial"
"24417511_0_3058323105166963431","1","80","http://dbpedia.org/resource/Reggie_Jackson"
"24417511_0_3058323105166963431","1","258","http://dbpedia.org/resource/Roger_Bresnahan"
"24417511_0_3058323105166963431","1","21","http://dbpedia.org/resource/Frank_Grant"
"24417511_0_3058323105166963431","1","204","http://dbpedia.org/resource/Sam_Rice"
"24417511_0_3058323105166963431","1","193","http://dbpedia.org/resource/Ted_Williams"
"24417511_0_3058323105166963431","1","224","http://dbpedia.org/resource/Rabbit_Maranville"
"24417511_0_3058323105166963431","1","223","http://dbpedia.org/resource/Bill_Dickey"
"24417511_0_3058323105166963431","1","13","http://dbpedia.org/resource/Walter_O'Malley"
"24417511_0_3058323105166963431","1","283","http://dbpedia.org/resource/Morgan_Bulkeley"
"24417511_0_3058323105166963431","1","159","http://dbpedia.org/resource/George_Kelly_(baseball)"
"24417511_0_3058323105166963431","1","89","http://dbpedia.org/resource/Bill_Veeck"
"24417511_0_3058323105166963431","1","47","http://dbpedia.org/resource/Sparky_Anderson"
"24417511_0_3058323105166963431","1","44","http://dbpedia.org/resource/Kirby_Puckett"
"24417511_0_3058323105166963431","1","229","http://dbpedia.org/resource/Dizzy_Dean"
"24417511_0_3058323105166963431","1","218","http://dbpedia.org/resource/Joe_DiMaggio"
"24417511_0_3058323105166963431","1","140","http://dbpedia.org/resource/Roger_Connor"
"24417511_0_3058323105166963431","1","112","http://dbpedia.org/resource/Walter_Alston"
"24417511_0_3058323105166963431","1","215","http://dbpedia.org/resource/Joe_Cronin"
"24417511_0_3058323105166963431","1","195","http://dbpedia.org/resource/Luke_Appling"
"24417511_0_3058323105166963431","1","210","http://dbpedia.org/resource/Max_Carey"
"24417511_0_3058323105166963431","1","4","http://dbpedia.org/resource/Andre_Dawson"
"24417511_0_3058323105166963431","1","266","http://dbpedia.org/resource/Jim_O'Rourke_(baseball)"
"24417511_0_3058323105166963431","1","1","http://dbpedia.org/resource/Roberto_Alomar"
"24417511_0_3058323105166963431","1","114","http://dbpedia.org/resource/Juan_Marichal"
"24417511_0_3058323105166963431","1","111","http://dbpedia.org/resource/Pee_Wee_Reese"
"24417511_0_3058323105166963431","1","267","http://dbpedia.org/resource/Wilbert_Robinson"
"24417511_0_3058323105166963431","1","221","http://dbpedia.org/resource/Ray_Schalk"
"24417511_0_3058323105166963431","1","260","http://dbpedia.org/resource/Fred_Clarke"
"24417511_0_3058323105166963431","1","214","http://dbpedia.org/resource/Joe_McCarthy_(manager)"
"24417511_0_3058323105166963431","1","167","http://dbpedia.org/resource/Buck_Leonard"
"24417511_0_3058323105166963431","1","168","http://dbpedia.org/resource/Early_Wynn"
"24417511_0_3058323105166963431","1","54","http://dbpedia.org/resource/Nestor_Chylak"
"24417511_0_3058323105166963431","1","206","http://dbpedia.org/resource/Bob_Feller"
"24417511_0_3058323105166963431","1","131","http://dbpedia.org/resource/Larry_MacPhail"
"24417511_0_3058323105166963431","1","244","http://dbpedia.org/resource/Frankie_Frisch"
"24417511_0_3058323105166963431","1","66","http://dbpedia.org/resource/Phil_Niekro"
"24417511_0_3058323105166963431","1","34","http://dbpedia.org/resource/J._L._Wilkinson"
"24417511_0_3058323105166963431","1","86","http://dbpedia.org/resource/Ferguson_Jenkins"
"24417511_0_3058323105166963431","1","192","http://dbpedia.org/resource/Casey_Stengel"
"24417511_0_3058323105166963431","1","292","http://dbpedia.org/resource/Walter_Johnson"
"24417511_0_3058323105166963431","1","36","http://dbpedia.org/resource/Wade_Boggs"
"24417511_0_3058323105166963431","1","9","http://dbpedia.org/resource/Jim_Rice"
"24417511_0_3058323105166963431","1","211","http://dbpedia.org/resource/Billy_Hamilton_(baseball,_born_1866)"
"24417511_0_3058323105166963431","1","281","http://dbpedia.org/resource/Alexander_Cartwright"
"24417511_0_3058323105166963431","1","5","http://dbpedia.org/resource/Doug_Harvey_(umpire)"
"24417511_0_3058323105166963431","1","115","http://dbpedia.org/resource/Brooks_Robinson"
"24417511_0_3058323105166963431","1","226","http://dbpedia.org/resource/Ed_Barrow"
"24417511_0_3058323105166963431","1","147","http://dbpedia.org/resource/Billy_Herman"
"24417511_0_3058323105166963431","1","120","http://dbpedia.org/resource/Rube_Foster"
"24417511_0_3058323105166963431","1","276","http://dbpedia.org/resource/Willie_Keeler"
"24417511_0_3058323105166963431","1","274","http://dbpedia.org/resource/Buck_Ewing"
"24417511_0_3058323105166963431","1","163","http://dbpedia.org/resource/Josh_Gibson"
"24417511_0_3058323105166963431","1","265","http://dbpedia.org/resource/King_Kelly"
"24417511_0_3058323105166963431","1","290","http://dbpedia.org/resource/Cy_Young_Award"
"24417511_0_3058323105166963431","1","232","http://dbpedia.org/resource/Bobby_Wallace_(baseball)"
"24417511_0_3058323105166963431","1","126","http://dbpedia.org/resource/Tom_Yawkey"
"24417511_0_3058323105166963431","1","148","http://dbpedia.org/resource/Judy_Johnson"
"24417511_0_3058323105166963431","1","175","http://dbpedia.org/resource/Rube_Marquard"
"24417511_0_3058323105166963431","1","139","http://dbpedia.org/resource/Oscar_Charleston"
"24417511_0_3058323105166963431","1","103","http://dbpedia.org/resource/Lou_Brock"
"24417511_0_3058323105166963431","1","109","http://dbpedia.org/resource/Rick_Ferrell"
"24417511_0_3058323105166963431","1","189","http://dbpedia.org/resource/Branch_Rickey"
"24417511_0_3058323105166963431","1","182","http://dbpedia.org/resource/Roy_Campanella"
"24417511_0_3058323105166963431","1","67","http://dbpedia.org/resource/Willie_Wells"
"24417511_0_3058323105166963431","1","160","http://dbpedia.org/resource/Warren_Spahn"
"24417511_0_3058323105166963431","1","125","http://dbpedia.org/resource/Duke_Snider"
"24417511_0_3058323105166963431","1","59","http://dbpedia.org/resource/George_Davis_(baseball)"
"24417511_0_3058323105166963431","1","203","http://dbpedia.org/resource/Elmer_Flick"
"24417511_0_3058323105166963431","1","74","http://dbpedia.org/resource/William_Hulbert"
"24417511_0_3058323105166963431","1","177","http://dbpedia.org/resource/George_Weiss_(baseball)"
"24417511_0_3058323105166963431","1","77","http://dbpedia.org/resource/Steve_Carlton"
