table,col_id,row_id
21362676_0_6854186738074119688,1,29
46671561_0_6122315295162029872,0,96
90196673_0_5458330029110291950,0,360
33401079_0_9127583903019856402,0,75
53822652_0_5767892317858575530,1,360
91959037_0_7907661684242014480,1,327
13719111_1_5719401842463579519,0,352
99070098_0_2074872741302696997,1,113
24036779_0_5608105867560183058,0,71
13719111_1_5719401842463579519,0,542
10579449_0_1681126353774891032,1,21
54719588_0_8417197176086756912,3,142
88523363_0_8180214313099580515,0,115
77694908_0_6083291340991074532,1,47
53822652_0_5767892317858575530,1,168
36102169_0_7739454799295072814,2,289
90196673_0_5458330029110291950,0,176
60319454_0_3938426910282115527,0,33
69537082_0_7789694313271016902,1,50
41480166_0_6681239260286218499,0,172
88523363_0_8180214313099580515,0,221
21245481_0_8730460088443117515,1,196
99070098_0_2074872741302696997,1,110
39107734_2_2329160387535788734,1,5
13719111_1_5719401842463579519,0,139
99070098_0_2074872741302696997,1,132
22864497_0_8632623712684511496,0,339
21362676_0_6854186738074119688,1,64
46671561_0_6122315295162029872,0,44
41480166_0_6681239260286218499,0,25
28086084_0_3127660530989916727,0,148
13719111_1_5719401842463579519,0,101
9475172_1_1023126399856690702,1,109
21362676_0_6854186738074119688,1,57
9475172_1_1023126399856690702,1,35
58891288_0_1117541047012405958,1,54
36102169_0_7739454799295072814,2,119
39759273_0_1427898308030295194,1,84
9475172_1_1023126399856690702,1,115
88523363_0_8180214313099580515,0,66
9834884_0_3871985887467090123,1,182
36102169_0_7739454799295072814,2,19
39650055_5_7135804139753401681,1,43
88523363_0_8180214313099580515,0,495
9475172_1_1023126399856690702,1,88
21245481_0_8730460088443117515,1,15
88523363_0_8180214313099580515,0,213
91959037_0_7907661684242014480,1,33
58891288_0_1117541047012405958,1,40
29414811_6_8221428333921653560,1,3
50245608_0_871275842592178099,0,281
54719588_0_8417197176086756912,3,221
69537082_0_7789694313271016902,1,226
91959037_0_7907661684242014480,1,163
90196673_0_5458330029110291950,0,237
22864497_0_8632623712684511496,0,292
26310680_0_5150772059999313798,1,194
50270082_0_444360818941411589,1,160
11833461_1_3811022039809817402,0,5
80588006_0_6965325215443683359,1,19
84575189_0_6365692015941409487,2,62
90196673_0_5458330029110291950,0,304
91959037_0_7907661684242014480,1,100
77694908_0_6083291340991074532,1,99
91959037_0_7907661684242014480,1,7
20135078_0_7570343137119682530,1,37
35188621_0_6058553107571275232,1,99
53822652_0_5767892317858575530,1,157
39759273_0_1427898308030295194,1,50
1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5,0,1
66009064_0_9148652238372261251,0,184
99070098_0_2074872741302696997,1,131
39650055_5_7135804139753401681,1,74
90196673_0_5458330029110291950,0,168
21245481_0_8730460088443117515,1,84
22864497_0_8632623712684511496,0,61
90196673_0_5458330029110291950,0,222
69537082_0_7789694313271016902,1,29
22864497_0_8632623712684511496,0,270
45073662_0_3179937335063201739,1,19
36102169_0_7739454799295072814,2,270
84548468_0_5955155464119382182,1,85
34041816_1_4749054164534706977,1,13
69537082_0_7789694313271016902,1,213
13719111_1_5719401842463579519,0,409
26310680_0_5150772059999313798,1,229
13719111_1_5719401842463579519,0,516
36102169_0_7739454799295072814,2,176
50245608_0_871275842592178099,0,224
41480166_0_6681239260286218499,0,68
20135078_0_7570343137119682530,1,58
28086084_0_3127660530989916727,0,97
63450419_0_8012592961815711786,1,20
50245608_0_871275842592178099,0,60
36102169_0_7739454799295072814,2,261
53822652_0_5767892317858575530,1,134
54719588_0_8417197176086756912,3,27
88523363_0_8180214313099580515,0,564
66009064_0_9148652238372261251,0,19
13719111_1_5719401842463579519,0,98
20135078_0_7570343137119682530,1,97
37856682_0_6818907050314633217,0,86
41480166_0_6681239260286218499,0,62
88523363_0_8180214313099580515,0,132
9475172_1_1023126399856690702,1,95
39173938_0_7916056990138658530,1,13
88523363_0_8180214313099580515,0,420
50270082_0_444360818941411589,1,80
88523363_0_8180214313099580515,0,387
26310680_0_5150772059999313798,1,232
20135078_0_7570343137119682530,1,89
88523363_0_8180214313099580515,0,510
29414811_6_8221428333921653560,1,5
39759273_0_1427898308030295194,1,10
28086084_0_3127660530989916727,0,23
22864497_0_8632623712684511496,0,332
66009064_0_9148652238372261251,0,64
90196673_0_5458330029110291950,0,126
37856682_0_6818907050314633217,0,65
88523363_0_8180214313099580515,0,11
54719588_0_8417197176086756912,3,64
21362676_0_6854186738074119688,1,14
36102169_0_7739454799295072814,2,303
9475172_1_1023126399856690702,1,1
41480166_0_6681239260286218499,0,60
9475172_1_1023126399856690702,1,30
39759273_0_1427898308030295194,1,23
13719111_1_5719401842463579519,0,499
36102169_0_7739454799295072814,2,327
66009064_0_9148652238372261251,0,83
84548468_0_5955155464119382182,1,38
63450419_0_8012592961815711786,1,167
41480166_0_6681239260286218499,0,170
53822652_0_5767892317858575530,1,259
63450419_0_8012592961815711786,1,5
37856682_0_6818907050314633217,0,111
22864497_0_8632623712684511496,0,327
52299421_0_4473286348258170200,1,24
69537082_0_7789694313271016902,1,131
66009064_0_9148652238372261251,0,186
40534006_0_4617468856744635526,1,23
9834884_0_3871985887467090123,1,38
66009064_0_9148652238372261251,0,172
33401079_0_9127583903019856402,0,5
71840765_0_6664391841933033844,0,4
43237185_1_3636357855502246981,0,4
53822652_0_5767892317858575530,1,237
37856682_0_6818907050314633217,0,18
84575189_0_6365692015941409487,2,24
91959037_0_7907661684242014480,1,2
36102169_0_7739454799295072814,2,15
33401079_0_9127583903019856402,0,34
13719111_1_5719401842463579519,0,446
16767252_0_2409448375013995751,1,63
99070098_0_2074872741302696997,1,59
13719111_1_5719401842463579519,0,390
53822652_0_5767892317858575530,1,116
8468806_0_4382447409703007384,1,107
34041816_1_4749054164534706977,1,10
50270082_0_444360818941411589,1,165
53822652_0_5767892317858575530,1,104
36102169_0_7739454799295072814,2,186
88523363_0_8180214313099580515,0,516
91959037_0_7907661684242014480,1,49
91959037_0_7907661684242014480,1,86
41480166_0_6681239260286218499,0,159
41480166_0_6681239260286218499,0,54
37856682_0_6818907050314633217,0,231
21362676_0_6854186738074119688,1,94
77694908_0_6083291340991074532,1,94
28086084_0_3127660530989916727,0,212
36102169_0_7739454799295072814,2,152
21245481_0_8730460088443117515,1,40
22864497_0_8632623712684511496,0,104
9834884_0_3871985887467090123,1,208
14067031_0_559833072073397908,0,50
26310680_0_5150772059999313798,1,247
66009064_0_9148652238372261251,0,90
54719588_0_8417197176086756912,3,218
90196673_0_5458330029110291950,0,16
53822652_0_5767892317858575530,1,277
25404227_0_2240631045609013057,1,76
91959037_0_7907661684242014480,1,349
20135078_0_7570343137119682530,1,15
38428277_0_1311643810102462607,1,101
46671561_0_6122315295162029872,0,72
91959037_0_7907661684242014480,1,68
63450419_0_8012592961815711786,1,7
66009064_0_9148652238372261251,0,226
8468806_0_4382447409703007384,1,92
13719111_1_5719401842463579519,0,550
37856682_0_6818907050314633217,0,89
99070098_0_2074872741302696997,1,133
63450419_0_8012592961815711786,1,189
9834884_0_3871985887467090123,1,102
28086084_0_3127660530989916727,0,127
13719111_1_5719401842463579519,0,100
69537082_0_7789694313271016902,1,94
90196673_0_5458330029110291950,0,153
21245481_0_8730460088443117515,1,151
22864497_0_8632623712684511496,0,6
22864497_0_8632623712684511496,0,220
13719111_1_5719401842463579519,0,16
46671561_0_6122315295162029872,0,73
38428277_0_1311643810102462607,1,17
50245608_0_871275842592178099,0,133
9834884_0_3871985887467090123,1,258
11833461_1_3811022039809817402,0,12
36102169_0_7739454799295072814,2,234
11833461_1_3811022039809817402,0,15
39759273_0_1427898308030295194,1,18
41336118_0_4331895026409635103,0,11
50270082_0_444360818941411589,1,10
25404227_0_2240631045609013057,1,62
24036779_0_5608105867560183058,0,4
13719111_1_5719401842463579519,0,482
28086084_0_3127660530989916727,0,51
88523363_0_8180214313099580515,0,365
50245608_0_871275842592178099,0,39
58891288_0_1117541047012405958,1,46
90196673_0_5458330029110291950,0,161
77694908_0_6083291340991074532,1,72
90196673_0_5458330029110291950,0,410
91959037_0_7907661684242014480,1,11
88523363_0_8180214313099580515,0,147
63450419_0_8012592961815711786,1,197
37856682_0_6818907050314633217,0,52
66009064_0_9148652238372261251,0,222
99070098_0_2074872741302696997,1,191
77694908_0_6083291340991074532,1,43
90196673_0_5458330029110291950,0,418
63450419_0_8012592961815711786,1,99
52299421_0_4473286348258170200,1,71
90196673_0_5458330029110291950,0,279
22864497_0_8632623712684511496,0,160
21362676_0_6854186738074119688,1,51
41480166_0_6681239260286218499,0,45
53822652_0_5767892317858575530,1,341
90196673_0_5458330029110291950,0,363
37856682_0_6818907050314633217,0,171
84548468_0_5955155464119382182,1,61
69537082_0_7789694313271016902,1,219
39173938_0_7916056990138658530,1,71
9834884_0_3871985887467090123,1,211
91959037_0_7907661684242014480,1,167
99070098_0_2074872741302696997,1,16
99070098_0_2074872741302696997,1,185
88523363_0_8180214313099580515,0,474
90196673_0_5458330029110291950,0,327
22864497_0_8632623712684511496,0,59
36102169_0_7739454799295072814,2,227
36102169_0_7739454799295072814,2,165
88523363_0_8180214313099580515,0,402
13719111_1_5719401842463579519,0,36
50245608_0_871275842592178099,0,112
53822652_0_5767892317858575530,1,353
88523363_0_8180214313099580515,0,451
53822652_0_5767892317858575530,1,43
45073662_0_3179937335063201739,1,13
66009064_0_9148652238372261251,0,231
26310680_0_5150772059999313798,1,198
25404227_0_2240631045609013057,1,86
9475172_1_1023126399856690702,1,149
36102169_0_7739454799295072814,2,104
13719111_1_5719401842463579519,0,466
36102169_0_7739454799295072814,2,91
21245481_0_8730460088443117515,1,42
29414811_2_4773219892816395776,1,22
36102169_0_7739454799295072814,2,164
43237185_1_3636357855502246981,0,24
46671561_0_6122315295162029872,0,48
84548468_0_5955155464119382182,1,31
53822652_0_5767892317858575530,1,316
69537082_0_7789694313271016902,1,212
60319454_0_3938426910282115527,0,21
22864497_0_8632623712684511496,0,191
88523363_0_8180214313099580515,0,408
88523363_0_8180214313099580515,0,373
14067031_0_559833072073397908,0,33
90196673_0_5458330029110291950,0,399
69537082_0_7789694313271016902,1,88
41480166_0_6681239260286218499,0,223
88523363_0_8180214313099580515,0,41
50245608_0_871275842592178099,0,32
63450419_0_8012592961815711786,1,62
21362676_0_6854186738074119688,1,15
88523363_0_8180214313099580515,0,43
22864497_0_8632623712684511496,0,201
60319454_0_3938426910282115527,0,16
24036779_0_5608105867560183058,0,37
84548468_0_5955155464119382182,1,58
90196673_0_5458330029110291950,0,22
88523363_0_8180214313099580515,0,318
37856682_0_6818907050314633217,0,48
29414811_13_8724394428539174350,1,11
84575189_0_6365692015941409487,2,14
58891288_0_1117541047012405958,1,35
36102169_0_7739454799295072814,2,319
91959037_0_7907661684242014480,1,78
50245608_0_871275842592178099,0,152
9834884_0_3871985887467090123,1,80
90196673_0_5458330029110291950,0,25
88523363_0_8180214313099580515,0,119
9475172_1_1023126399856690702,1,164
50245608_0_871275842592178099,0,166
99070098_0_2074872741302696997,1,82
37856682_0_6818907050314633217,0,250
46671561_0_6122315295162029872,0,12
16767252_0_2409448375013995751,1,76
53822652_0_5767892317858575530,1,197
37856682_0_6818907050314633217,0,204
8468806_0_4382447409703007384,1,83
90196673_0_5458330029110291950,0,281
90196673_0_5458330029110291950,0,84
16767252_0_2409448375013995751,1,7
77694908_0_6083291340991074532,1,64
8468806_0_4382447409703007384,1,99
36102169_0_7739454799295072814,2,155
39759273_0_1427898308030295194,1,99
50270082_0_444360818941411589,1,47
54719588_0_8417197176086756912,3,149
9475172_1_1023126399856690702,1,58
39650055_5_7135804139753401681,1,38
88523363_0_8180214313099580515,0,364
37856682_0_6818907050314633217,0,201
90196673_0_5458330029110291950,0,330
88523363_0_8180214313099580515,0,208
11833461_1_3811022039809817402,0,13
50270082_0_444360818941411589,1,34
21245481_0_8730460088443117515,1,46
69881946_0_1105130426898457358,1,10
9475172_1_1023126399856690702,1,89
22864497_0_8632623712684511496,0,368
24036779_0_5608105867560183058,0,24
88523363_0_8180214313099580515,0,175
28086084_0_3127660530989916727,0,8
69537082_0_7789694313271016902,1,61
13719111_1_5719401842463579519,0,428
20135078_0_7570343137119682530,1,75
84575189_0_6365692015941409487,2,12
28086084_0_3127660530989916727,0,174
26310680_0_5150772059999313798,1,218
50245608_0_871275842592178099,0,78
90196673_0_5458330029110291950,0,225
9834884_0_3871985887467090123,1,348
54719588_0_8417197176086756912,3,168
13719111_1_5719401842463579519,0,287
38428277_0_1311643810102462607,1,89
10579449_0_1681126353774891032,1,1
38428277_0_1311643810102462607,1,29
77694908_0_6083291340991074532,1,74
11833461_1_3811022039809817402,0,42
20135078_0_7570343137119682530,1,54
24036779_0_5608105867560183058,0,50
37856682_0_6818907050314633217,0,230
22864497_0_8632623712684511496,0,56
28086084_0_3127660530989916727,0,95
21362676_0_6854186738074119688,1,55
91959037_0_7907661684242014480,1,342
91959037_0_7907661684242014480,1,30
22864497_0_8632623712684511496,0,32
99070098_0_2074872741302696997,1,79
39173938_0_7916056990138658530,1,100
10579449_0_1681126353774891032,1,9
36102169_0_7739454799295072814,2,191
88523363_0_8180214313099580515,0,491
35188621_0_6058553107571275232,1,110
39650055_5_7135804139753401681,1,61
36102169_0_7739454799295072814,2,162
13719111_1_5719401842463579519,0,319
88523363_0_8180214313099580515,0,60
84548468_0_5955155464119382182,1,14
39173938_0_7916056990138658530,1,82
88523363_0_8180214313099580515,0,176
69537082_0_7789694313271016902,1,217
63450419_0_8012592961815711786,1,14
43237185_1_3636357855502246981,0,23
46671561_0_6122315295162029872,0,112
26310680_0_5150772059999313798,1,40
88523363_0_8180214313099580515,0,411
37856682_0_6818907050314633217,0,107
22864497_0_8632623712684511496,0,269
13719111_1_5719401842463579519,0,224
69537082_0_7789694313271016902,1,59
69537082_0_7789694313271016902,1,99
63450419_0_8012592961815711786,1,87
38428277_0_1311643810102462607,1,73
21245481_0_8730460088443117515,1,120
37856682_0_6818907050314633217,0,54
26310680_0_5150772059999313798,1,26
9834884_0_3871985887467090123,1,68
9475172_1_1023126399856690702,1,103
38428277_0_1311643810102462607,1,88
88523363_0_8180214313099580515,0,348
13719111_1_5719401842463579519,0,41
21245481_0_8730460088443117515,1,85
40534006_0_4617468856744635526,1,8
9834884_0_3871985887467090123,1,151
26310680_0_5150772059999313798,1,126
69537082_0_7789694313271016902,1,10
88523363_0_8180214313099580515,0,540
69537082_0_7789694313271016902,1,166
22864497_0_8632623712684511496,0,262
26310680_0_5150772059999313798,1,111
41336118_0_4331895026409635103,0,9
88523363_0_8180214313099580515,0,363
26310680_0_5150772059999313798,1,187
13719111_1_5719401842463579519,0,435
84548468_0_5955155464119382182,1,23
36102169_0_7739454799295072814,2,29
39173938_0_7916056990138658530,1,70
28086084_0_3127660530989916727,0,214
26310680_0_5150772059999313798,1,46
53822652_0_5767892317858575530,1,35
84548468_0_5955155464119382182,1,20
63450419_0_8012592961815711786,1,9
36102169_0_7739454799295072814,2,69
21245481_0_8730460088443117515,1,19
88523363_0_8180214313099580515,0,438
54719588_0_8417197176086756912,3,98
84548468_0_5955155464119382182,1,75
41480166_0_6681239260286218499,0,167
9475172_1_1023126399856690702,1,37
50270082_0_444360818941411589,1,90
99070098_0_2074872741302696997,1,153
50270082_0_444360818941411589,1,28
13719111_1_5719401842463579519,0,453
53822652_0_5767892317858575530,1,239
9834884_0_3871985887467090123,1,291
11833461_1_3811022039809817402,0,47
28086084_0_3127660530989916727,0,70
45073662_0_3179937335063201739,1,22
13719111_1_5719401842463579519,0,354
34041816_1_4749054164534706977,1,8
28086084_0_3127660530989916727,0,173
22864497_0_8632623712684511496,0,224
69537082_0_7789694313271016902,1,30
84575189_0_6365692015941409487,2,82
9834884_0_3871985887467090123,1,56
50245608_0_871275842592178099,0,141
53822652_0_5767892317858575530,1,218
29414811_12_251152470253168163,1,12
22864497_0_8632623712684511496,0,26
36102169_0_7739454799295072814,2,73
91959037_0_7907661684242014480,1,1
13719111_1_5719401842463579519,0,294
9475172_1_1023126399856690702,1,97
13719111_1_5719401842463579519,0,522
36102169_0_7739454799295072814,2,50
9475172_1_1023126399856690702,1,152
50245608_0_871275842592178099,0,239
90196673_0_5458330029110291950,0,47
22864497_0_8632623712684511496,0,108
88523363_0_8180214313099580515,0,136
58891288_0_1117541047012405958,1,22
50270082_0_444360818941411589,1,69
90196673_0_5458330029110291950,0,427
20135078_0_7570343137119682530,1,91
40534006_0_4617468856744635526,1,13
33401079_0_9127583903019856402,0,1
58891288_0_1117541047012405958,1,38
